date,close
2020-09-06,12353000.0
2020-09-07,12388000.0
2020-09-08,12131000.0
2020-09-09,12177000.0
2020-09-10,12328000.0
2020-09-11,12336000.0
2020-09-12,12379000.0
2020-09-13,12377000.0
2020-09-14,12659000.0
2020-09-15,12814000.0
2020-09-16,12913000.0
2020-09-17,12811000.0
2020-09-18,12777000.0
2020-09-19,12940000.0
2020-09-20,12819000.0
2020-09-21,12290000.0
2020-09-22,12344000.0
2020-09-23,11943000.0
2020-09-24,12500000.0
2020-09-25,12455000.0
2020-09-26,12506000.0
2020-09-27,12515000.0
2020-09-28,12468000.0
2020-09-29,12601000.0
2020-09-30,12558000.0
2020-10-01,12440000.0
2020-10-02,12423000.0
2020-10-03,12393000.0
2020-10-04,12447000.0
2020-10-05,12536000.0
2020-10-06,12418000.0
2020-10-07,12423000.0
2020-10-08,12582000.0
2020-10-09,12638000.0
2020-10-10,12864000.0
2020-10-11,12934000.0
2020-10-12,13172000.0
2020-10-13,13134000.0
2020-10-14,13150000.0
2020-10-15,13226000.0
2020-10-16,13054000.0
2020-10-17,13078000.0
2020-10-18,13207000.0
2020-10-19,13415000.0
2020-10-20,13646000.0
2020-10-21,14423000.0
2020-10-22,14558000.0
2020-10-23,14584000.0
2020-10-24,14760000.0
2020-10-25,14690000.0
2020-10-26,14764000.0
2020-10-27,15312000.0
2020-10-28,15060000.0
2020-10-29,15207000.0
2020-10-30,15340000.0
2020-10-31,15606000.0
2020-11-01,15574000.0
2020-11-02,15397000.0
2020-11-03,15881000.0
2020-11-04,15959000.0
2020-11-05,17352000.0
2020-11-06,17397000.0
2020-11-07,16647000.0
2020-11-08,17297000.0
2020-11-09,17106000.0
2020-11-10,17035000.0
2020-11-11,17439000.0
2020-11-12,17954000.0
2020-11-13,17988000.0
2020-11-14,17796000.0
2020-11-15,17670000.0
2020-11-16,18275000.0
2020-11-17,19332000.0
2020-11-18,19714000.0
2020-11-19,19802000.0
2020-11-20,20627000.0
2020-11-21,20351000.0
2020-11-22,20307000.0
2020-11-23,20100000.0
2020-11-24,20957000.0
2020-11-25,20840000.0
2020-11-26,19225000.0
2020-11-27,19129000.0
2020-11-28,19484000.0
2020-11-29,19991000.0
2020-11-30,21315000.0
2020-12-01,20867000.0
2020-12-02,21097000.0
2020-12-03,21179000.0
2020-12-04,20569000.0
2020-12-05,20781000.0
2020-12-06,20976000.0
2020-12-07,20834000.0
2020-12-08,20010000.0
2020-12-09,20267000.0
2020-12-10,19950000.0
2020-12-11,19658000.0
2020-12-12,20585000.0
2020-12-13,20793000.0
2020-12-14,20939000.0
2020-12-15,21103000.0
2020-12-16,22888000.0
2020-12-17,24743000.0
2020-12-18,25151000.0
2020-12-19,26169000.0
2020-12-20,25880000.0
2020-12-21,25387000.0
2020-12-22,26776000.0
2020-12-23,26380000.0
2020-12-24,26503000.0
2020-12-25,27122000.0
2020-12-26,29378000.0
2020-12-27,29319000.0
2020-12-28,30249000.0
2020-12-29,30498000.0
2020-12-30,31891000.0
2020-12-31,32042000.0
2021-01-01,32296000.0
2021-01-02,35700000.0
2021-01-03,37537000.0
2021-01-04,36460000.0
2021-01-05,38093000.0
2021-01-06,40762000.0
2021-01-07,44698000.0
2021-01-08,47215000.0
2021-01-09,45718000.0
2021-01-10,43404000.0
2021-01-11,40094000.0
2021-01-12,38577000.0
2021-01-13,41380000.0
2021-01-14,42735000.0
2021-01-15,40952000.0
2021-01-16,40086000.0
2021-01-17,39536000.0
2021-01-18,40008000.0
2021-01-19,39586000.0
2021-01-20,39253000.0
2021-01-21,34519000.0
2021-01-22,36345000.0
2021-01-23,35493000.0
2021-01-24,35539000.0
2021-01-25,36054000.0
2021-01-26,35923000.0
2021-01-27,34300000.0
2021-01-28,36624000.0
2021-01-29,37523000.0
2021-01-30,37087000.0
2021-01-31,36408000.0
2021-02-01,36618000.0
2021-02-02,37910000.0
2021-02-03,39357000.0
2021-02-04,39810000.0
2021-02-05,40424000.0
2021-02-06,41725000.0
2021-02-07,41921000.0
2021-02-08,49070000.0
2021-02-09,48779000.0
2021-02-10,48550000.0
2021-02-11,51370000.0
2021-02-12,50836000.0
2021-02-13,50626000.0
2021-02-14,52706000.0
2021-02-15,52532000.0
2021-02-16,54760000.0
2021-02-17,57484000.0
2021-02-18,57852000.0
2021-02-19,63649000.0
2021-02-20,64251000.0
2021-02-21,65417000.0
2021-02-22,61744000.0
2021-02-23,55105000.0
2021-02-24,56500000.0
2021-02-25,54168000.0
2021-02-26,53804000.0
2021-02-27,53494000.0
2021-02-28,51798000.0
2021-03-01,56426000.0
2021-03-02,56000000.0
2021-03-03,57933000.0
2021-03-04,56426000.0
2021-03-05,56654000.0
2021-03-06,56225000.0
2021-03-07,58155000.0
2021-03-08,59821000.0
2021-03-09,62949000.0
2021-03-10,64350000.0
2021-03-11,66208000.0
2021-03-12,66607000.0
2021-03-13,70615000.0
2021-03-14,68587000.0
2021-03-15,64487000.0
2021-03-16,66020000.0
2021-03-17,68494000.0
2021-03-18,67139000.0
2021-03-19,67974000.0
2021-03-20,67849000.0
2021-03-21,67120000.0
2021-03-22,64725000.0
2021-03-23,65458000.0
2021-03-24,64777000.0
2021-03-25,63328000.0
2021-03-26,65675000.0
2021-03-27,66591000.0
2021-03-28,67133000.0
2021-03-29,68701000.0
2021-03-30,70800000.0
2021-03-31,71513000.0
2021-04-01,72749000.0
2021-04-02,73855000.0
2021-04-03,72187000.0
2021-04-04,73974000.0
2021-04-05,78770000.0
2021-04-06,77944000.0
2021-04-07,72850000.0
2021-04-08,75316000.0
2021-04-09,76066000.0
2021-04-10,78530000.0
2021-04-11,78743000.0
2021-04-12,78178000.0
2021-04-13,80736000.0
2021-04-14,80401000.0
2021-04-15,79670000.0
2021-04-16,79351000.0
2021-04-17,77905000.0
2021-04-18,75643000.0
2021-04-19,71456000.0
2021-04-20,70402000.0
2021-04-21,68198000.0
2021-04-22,59962000.0
2021-04-23,60900000.0
2021-04-24,60853000.0
2021-04-25,59859000.0
2021-04-26,63293000.0
